route,trip,longitude,latitude,scheduled_time,d_time
L, 1487,-122.478791,37.742967,41340,418
L, 1487,-122.494218,37.742267,41640,501
L, 1492,-122.494218,37.742267,41640,495
L, 1487,-122.504351,37.736125,42000,554
L, 1492,-122.504351,37.736125,42000,546
L, 1458,-122.396431,37.793152,40440,264
L, 1458,-122.41934,37.775234,40800,303
L, 1458,-122.435289,37.762683,41040,235
L, 1458,-122.4658,37.740956,41520,337
L, 1458,-122.465846,37.740893,41580,277
L, 1458,-122.478791,37.742967,41940,242
L, 1474,-122.478791,37.742967,41940,241
L, 1458,-122.494218,37.742267,42240,361
L, 1474,-122.494218,37.742267,42240,362
L, 1474,-122.504351,37.736125,42600,422
L, 1458,-122.504351,37.736125,42600,423
L, 1482,-122.396431,37.793152,41040,204
L, 1466,-122.396431,37.793152,41040,204
L, 1466,-122.41934,37.775234,41400,194
L, 1482,-122.41934,37.775234,41400,194
L, 1466,-122.435289,37.762683,41640,122
L, 1482,-122.435289,37.762683,41640,122
L, 1482,-122.4658,37.740956,42120,297
L, 1466,-122.4658,37.740956,42120,297
L, 1466,-122.465846,37.740893,42180,239
L, 1482,-122.465846,37.740893,42180,239
L, 1466,-122.478791,37.742967,42540,190
L, 1482,-122.478791,37.742967,42540,197
L, 1482,-122.494218,37.742267,42840,267
L, 1466,-122.494218,37.742267,42840,261
L, 1466,-122.504351,37.736125,86400,347
L, 1482,-122.504351,37.736125,86400,349
L, 1535,-122.396431,37.793152,41640,172
L, 1478,-122.396431,37.793152,41640,172
L, 1535,-122.41934,37.775234,42000,157
L, 1478,-122.41934,37.775234,42000,157
L, 1535,-122.435289,37.762683,42240,100
L, 1478,-122.435289,37.762683,42240,100
L, 1478,-122.4658,37.740956,42720,179
L, 1535,-122.4658,37.740956,42720,169
L, 1535,-122.465846,37.740893,42780,111
L, 1478,-122.465846,37.740893,42780,121
L, 1535,-122.478791,37.742967,43140,43295
L, 1478,-122.478791,37.742967,43140,43321
L, 1478,-122.494218,37.742267,86640,195
L, 1535,-122.494218,37.742267,86640,187
L, 1535,-122.504351,37.736125,87000,244
L, 1478,-122.504351,37.736125,87000,181
L, 1518,-122.396431,37.793152,42240,191
L, 1434,-122.396431,37.793152,42240,191
L, 1434,-122.41934,37.775234,42600,188
L, 1518,-122.41934,37.775234,42600,188
L, 1518,-122.435289,37.762683,42840,112
L, 1434,-122.435289,37.762683,42840,112
L, 1518,-122.4658,37.740956,86520,185
L, 1434,-122.4658,37.740956,86520,173
L, 1434,-122.465846,37.740893,86580,115
L, 1518,-122.465846,37.740893,86580,127
L, 1518,-122.478791,37.742967,86940,106
L, 1434,-122.478791,37.742967,86940,127
L, 1434,-122.494218,37.742267,87240,263
L, 1518,-122.494218,37.742267,87240,234
L, 1518,-122.504351,37.736125,87600,300
L, 1434,-122.504351,37.736125,87600,361
L, 1543,-122.396431,37.793152,42840,13
L, 1481,-122.396431,37.793152,42840,13
L, 1481,-122.41934,37.775234,86400,3
L, 1543,-122.41934,37.775234,86400,3
L, 1481,-122.435289,37.762683,86640,-72
L, 1543,-122.435289,37.762683,86640,-72
L, 1481,-122.4658,37.740956,87120,-73
L, 1543,-122.4658,37.740956,87120,-68
L, 1543,-122.465846,37.740893,87180,-125
L, 1481,-122.465846,37.740893,87180,-128
L, 1543,-122.478791,37.742967,87540,-211
L, 1481,-122.478791,37.742967,87540,-215
L, 1481,-122.494218,37.742267,87840,-130
L, 1543,-122.494218,37.742267,87840,-120
L, 1481,-122.504351,37.736125,88200,-163
L, 1543,-122.504351,37.736125,88200,-162
L, 1443,-122.396431,37.793152,86640,302
L, 1542,-122.396431,37.793152,86640,302
L, 1443,-122.41934,37.775234,87000,277
L, 1542,-122.41934,37.775234,87000,277
L, 1443,-122.435289,37.762683,87240,214
L, 1542,-122.435289,37.762683,87240,214
L, 1443,-122.4658,37.740956,87720,273
L, 1542,-122.4658,37.740956,87720,273
L, 1542,-122.465846,37.740893,87780,215
L, 1443,-122.465846,37.740893,87780,213
L, 1542,-122.478791,37.742967,88140,197
L, 1443,-122.478791,37.742967,88140,200
L, 1542,-122.494218,37.742267,88440,311
L, 1443,-122.494218,37.742267,88440,322
L, 1443,-122.504351,37.736125,88800,425
L, 1542,-122.504351,37.736125,88800,425
L, 1457,-122.396431,37.793152,87240,137
L, 1548,-122.396431,37.793152,87240,137
L, 1548,-122.41934,37.775234,87600,142
L, 1457,-122.41934,37.775234,87600,142
L, 1548,-122.435289,37.762683,87840,71
L, 1457,-122.435289,37.762683,87840,71
L, 1457,-122.4658,37.740956,88320,119
