route,trip,longitude,latitude,scheduled_time,d_time
54, 8127,-122.428676,37.719728,61260,16
54, 8127,-122.441,37.71641,60720,29
54, 8127,-122.44723,37.720863,60480,101
54, 8127,-122.46717,37.711418,59880,69
54, 8127,-122.469273,37.705764,59700,123
54, 8134,-122.37313,37.728779,62220,550
54, 8134,-122.388632,37.740344,62700,595
54, 8134,-122.390928,37.734091,61620,480
54, 8134,-122.39285,37.72925,61140,516
54, 8134,-122.403269,37.727645,60720,460
54, 8134,-122.428676,37.719728,60060,413
54, 8134,-122.441,37.71641,59520,344
54, 8134,-122.44723,37.720863,59280,332
54, 8134,-122.46717,37.711418,58680,151
54, 8134,-122.469273,37.705764,58500,133
54, 8406,-122.37313,37.728779,61020,453
54, 8406,-122.388632,37.740344,61500,509
54, 8406,-122.390928,37.734091,60420,379
54, 8406,-122.39285,37.72925,59940,396
54, 8406,-122.403269,37.727645,59520,283
54, 8406,-122.428676,37.719728,58860,192
54, 8406,-122.441,37.71641,58320,188
54, 8406,-122.44723,37.720863,58080,172
54, 8406,-122.46717,37.711418,57480,104
54, 8406,-122.469273,37.705764,57300,164
54, 8182,-122.37313,37.728779,59820,460
54, 8182,-122.388632,37.740344,60300,453
54, 8182,-122.390928,37.734091,59220,294
54, 8182,-122.39285,37.72925,58740,343
54, 8182,-122.403269,37.727645,58320,281
54, 8182,-122.428676,37.719728,57660,157
54, 8182,-122.441,37.71641,57120,201
54, 8182,-122.44723,37.720863,56880,140
54, 8182,-122.46717,37.711418,56280,13
54, 8182,-122.469273,37.705764,56100,36
54, 8198,-122.37313,37.728779,58620,227
54, 8198,-122.388632,37.740344,59100,241
54, 8198,-122.390928,37.734091,58020,227
54, 8198,-122.39285,37.72925,57540,232
54, 8198,-122.403269,37.727645,57120,151
54, 8198,-122.428676,37.719728,56460,19
54, 8198,-122.441,37.71641,55920,45
54, 8198,-122.44723,37.720863,55680,131
54, 8198,-122.46717,37.711418,55080,71
54, 8198,-122.469273,37.705764,54900,95
54, 8183,-122.37313,37.728779,57240,745
54, 8183,-122.388632,37.740344,57720,825
54, 8183,-122.390928,37.734091,56700,683
54, 8183,-122.39285,37.72925,56280,560
54, 8183,-122.403269,37.727645,55860,516
54, 8183,-122.428676,37.719728,55200,349
54, 8183,-122.441,37.71641,54720,383
54, 8183,-122.44723,37.720863,54480,383
54, 8183,-122.46717,37.711418,53880,181
54, 8183,-122.469273,37.705764,53700,145
54, 8413,-122.37313,37.728779,55980,-72
54, 8413,-122.388632,37.740344,56460,4
54, 8413,-122.390928,37.734091,55440,-82
54, 8413,-122.39285,37.72925,55020,-68
54, 8413,-122.403269,37.727645,54600,-98
54, 8413,-122.428676,37.719728,53940,-175
54, 8413,-122.441,37.71641,53460,-121
54, 8413,-122.44723,37.720863,53280,-139
54, 8413,-122.46717,37.711418,52680,-220
54, 8413,-122.469273,37.705764,52500,-225
54, 8127,-122.37313,37.728779,54780,217
54, 8127,-122.388632,37.740344,55260,229
54, 8127,-122.390928,37.734091,54240,158
54, 8127,-122.39285,37.72925,53820,215
54, 8127,-122.403269,37.727645,53400,157
54, 8127,-122.428676,37.719728,52740,174
54, 8127,-122.441,37.71641,52260,228
54, 8127,-122.44723,37.720863,52080,203
54, 8127,-122.46717,37.711418,51480,142
54, 8127,-122.469273,37.705764,51300,148
54, 8134,-122.37313,37.728779,53580,638
54, 8134,-122.388632,37.740344,54060,712
54, 8134,-122.390928,37.734091,53040,488
54, 8134,-122.39285,37.72925,52620,414
