route,trip,longitude,latitude,scheduled_time,d_time
KT, 1520,-122.39561,37.722449,41220,112
KT, 1520,-122.396431,37.793152,43140,43770
KT, 1520,-122.405021,37.708997,40860,121
KT, 1520,-122.41934,37.775234,86700,590
KT, 1520,-122.435289,37.762683,86940,562
KT, 1520,-122.446651,37.720876,88500,707
KT, 1520,-122.4658,37.740956,87420,589
KT, 1520,-122.465846,37.740893,87480,531
KT, 1520,-122.471618,37.734807,87660,594
KT, 1418,-122.387445,37.748999,43140,-175
KT, 1418,-122.388558,37.760518,86520,-108
KT, 1418,-122.390836,37.734358,42780,-194
KT, 1418,-122.393864,37.776278,86940,-103
KT, 1418,-122.39561,37.722449,42420,-114
KT, 1418,-122.396431,37.793152,87540,-21
KT, 1418,-122.405021,37.708997,42060,-43
KT, 1418,-122.41934,37.775234,87900,-26
KT, 1418,-122.435289,37.762683,88140,-62
KT, 1418,-122.446651,37.720876,89700,62
KT, 1418,-122.4658,37.740956,88620,1
KT, 1418,-122.465846,37.740893,88680,-59
KT, 1418,-122.471618,37.734807,88860,124
KT, 1513,-122.387445,37.748999,86940,-186
KT, 1513,-122.388558,37.760518,87120,-105
KT, 1513,-122.390836,37.734358,86580,-43383
KT, 1513,-122.393864,37.776278,87540,-25
KT, 1513,-122.39561,37.722449,43020,-165
KT, 1513,-122.396431,37.793152,88140,353
KT, 1513,-122.405021,37.708997,42660,-206
KT, 1513,-122.41934,37.775234,88500,379
KT, 1513,-122.435289,37.762683,88740,342
KT, 1513,-122.446651,37.720876,47100,693
KT, 1513,-122.4658,37.740956,89220,421
KT, 1513,-122.465846,37.740893,89280,363
KT, 1513,-122.471618,37.734807,89460,-42621
KT, 1495,-122.387445,37.748999,87540,-114
KT, 1495,-122.388558,37.760518,87720,-84
KT, 1495,-122.390836,37.734358,87180,-57
KT, 1495,-122.393864,37.776278,88140,108
KT, 1495,-122.39561,37.722449,86820,-85
KT, 1495,-122.396431,37.793152,88740,278
KT, 1495,-122.405021,37.708997,86460,-47
KT, 1495,-122.41934,37.775234,89100,287
KT, 1495,-122.435289,37.762683,89340,250
KT, 1495,-122.446651,37.720876,47760,215
KT, 1495,-122.4658,37.740956,89820,-42941
KT, 1495,-122.465846,37.740893,89880,-43000
KT, 1495,-122.471618,37.734807,46860,222
KT, 1461,-122.387445,37.748999,88140,183
KT, 1461,-122.388558,37.760518,88320,257
KT, 1461,-122.390836,37.734358,87780,192
KT, 1461,-122.393864,37.776278,88740,305
KT, 1519,-122.393864,37.776278,88740,-1666
KT, 1461,-122.39561,37.722449,87420,190
KT, 1461,-122.396431,37.793152,89340,550
KT, 1519,-122.396431,37.793152,89340,-1639
KT, 1461,-122.405021,37.708997,87060,79
KT, 1461,-122.41934,37.775234,89700,-42560
KT, 1519,-122.41934,37.775234,89700,-1701
KT, 1461,-122.435289,37.762683,89940,-42600
KT, 1519,-122.435289,37.762683,89940,-1776
KT, 1519,-122.446651,37.720876,48360,41581
KT, 1461,-122.446651,37.720876,48360,647
KT, 1461,-122.4658,37.740956,47220,677
KT, 1519,-122.4658,37.740956,47220,41524
KT, 1461,-122.465846,37.740893,47280,619
KT, 1519,-122.465846,37.740893,47280,41466
KT, 1519,-122.471618,37.734807,47460,41686
KT, 1461,-122.471618,37.734807,47460,661
KT, 1539,-122.387445,37.748999,88740,-50
KT, 1539,-122.388558,37.760518,88920,-15
KT, 1539,-122.390836,37.734358,88380,-18
KT, 1539,-122.393864,37.776278,89340,90
KT, 1539,-122.39561,37.722449,88020,6
