PUBLIC_ROUTE_NAME,NEXTBUS_VEHICLE_ASSIGNMENT,TRIP_ID,BLOCK_NAME,IS_TWO_CAR,CAR_NUMBER,STOP_ID,LONGITUDE,LATITUDE,NEXTBUS_ARRIVAL_TIME,SCHEDULED_ARRIVAL_TIME,dTIME
F, 1057,5311522,9817,N,0,5656,-122.412441,37.780568,10/3/2012 11:18:16.000000 PM,10/3/2012 11:18:00.367000 PM,16
F, 1057,5311522,9817,N,0,5184,-122.417366,37.807248,10/3/2012 10:53:22.000000 PM,10/3/2012 10:53:00.345000 PM,22
F, 1057,5311522,9817,N,0,5696,-122.419183,37.775243,10/3/2012 11:22:42.000000 PM,10/3/2012 11:22:00.335000 PM,42
F, 1057,5311522,9817,N,0,5661,-122.428628,37.767829,10/3/2012 11:28:05.000000 PM,10/3/2012 11:28:00.357000 PM,5
F, 1057,5311522,9817,N,0,3311,-122.434866,37.76252,10/3/2012 11:32:51.000000 PM,10/3/2012 11:33:00.326000 PM,-9
F, 1078,5311523,9852,N,0,4726,-122.393874,37.794105,10/3/2012 11:22:38.000000 PM,10/3/2012 11:21:00.199000 PM,98
F, 1078,5311523,9852,N,0,5657,-122.399069,37.79111,10/3/2012 11:26:29.000000 PM,10/3/2012 11:25:00.222000 PM,89
F, 1078,5311523,9852,N,0,5694,-122.405744,37.785857,10/3/2012 11:30:34.000000 PM,10/3/2012 11:29:00.237000 PM,94
F, 1078,5311523,9852,N,0,3095,-122.41081,37.807841,10/3/2012 11:13:28.000000 PM,10/3/2012 11:11:00.230000 PM,148
F, 1078,5311523,9852,N,0,5656,-122.412441,37.780568,10/3/2012 11:35:05.000000 PM,10/3/2012 11:33:00.215000 PM,125
F, 1078,5311523,9852,N,0,5184,-122.417366,37.807248,10/3/2012 11:09:34.000000 PM,10/3/2012 11:08:00.244000 PM,94
F, 1078,5311523,9852,N,0,5696,-122.419183,37.775243,10/3/2012 11:39:15.000000 PM,10/3/2012 11:37:00.191000 PM,135
F, 1078,5311523,9852,N,0,5661,-122.428628,37.767829,10/3/2012 11:44:47.000000 PM,10/3/2012 11:43:00.184000 PM,107
F, 1078,5311523,9852,N,0,3311,-122.434866,37.76252,10/3/2012 11:47:52.000000 PM,10/3/2012 11:48:00.207000 PM,-8
F, 1052,5311524,9804,N,0,4726,-122.393874,37.794105,10/3/2012 11:41:29.000000 PM,10/3/2012 11:41:00.204000 PM,29
F, 1052,5311524,9804,N,0,5657,-122.399069,37.79111,10/3/2012 11:44:40.000000 PM,10/3/2012 11:45:00.193000 PM,-20
